time,abgw_detached_files_rate,instance
04_06_22:35,0,10.253.40.14:44444
04_06_22:40,0,10.253.40.14:44444
04_06_22:45,0,10.253.40.14:44444
04_06_22:50,0.016666666666666666,10.253.40.14:44444
04_06_22:55,0,10.253.40.14:44444
04_06_22:00,0,10.253.40.15:44444
04_06_22:05,0,10.253.40.15:44444
04_06_22:10,0.016666666666666666,10.253.40.15:44444
04_06_22:15,5.083333333333333,10.253.40.15:44444
04_06_22:20,0,10.253.40.15:44444
04_06_22:25,0.05,10.253.40.15:44444
04_06_22:30,0.03333333333333333,10.253.40.15:44444
04_06_22:35,0.03333333333333333,10.253.40.15:44444
04_06_22:40,0,10.253.40.15:44444
04_06_22:45,0,10.253.40.15:44444
04_06_22:50,0,10.253.40.15:44444
04_06_22:55,0,10.253.40.15:44444
04_06_22:00,0,10.253.40.17:44444
04_06_22:05,0,10.253.40.17:44444
04_06_22:10,0,10.253.40.17:44444
04_06_22:15,5.183246945884235,10.253.40.17:44444
04_06_22:20,0,10.253.40.17:44444
04_06_22:25,0.03333277778703688,10.253.40.17:44444
04_06_22:30,0,10.253.40.17:44444
04_06_22:35,0.06666666666666667,10.253.40.17:44444
04_06_22:40,0.049999166680555325,10.253.40.17:44444
04_06_22:45,0,10.253.40.17:44444
04_06_22:50,0,10.253.40.17:44444
04_06_22:55,0,10.253.40.17:44444
04_06_22:00,0,10.253.40.18:44444
04_06_22:05,0,10.253.40.18:44444
04_06_22:10,0,10.253.40.18:44444
04_06_22:15,0.016666666666666666,10.253.40.18:44444
04_06_22:20,0.13333333333333333,10.253.40.18:44444
04_06_22:25,0,10.253.40.18:44444
04_06_22:30,0,10.253.40.18:44444
04_06_22:35,0,10.253.40.18:44444
04_06_22:40,0,10.253.40.18:44444
04_06_22:45,0.05,10.253.40.18:44444
04_06_22:50,0,10.253.40.18:44444
04_06_22:55,0,10.253.40.18:44444
04_06_22:00,0,10.253.40.19:44444
04_06_22:05,0,10.253.40.19:44444
04_06_22:10,0,10.253.40.19:44444
04_06_22:15,5.566666666666666,10.253.40.19:44444
04_06_22:20,4.15,10.253.40.19:44444
04_06_22:25,0,10.253.40.19:44444
04_06_22:30,0,10.253.40.19:44444
04_06_22:35,0,10.253.40.19:44444
04_06_22:40,0,10.253.40.19:44444
04_06_22:45,0,10.253.40.19:44444
04_06_22:50,0,10.253.40.19:44444
04_06_22:55,0,10.253.40.19:44444
04_06_22:00,0,10.253.40.20:44444
04_06_22:05,0,10.253.40.20:44444
04_06_22:10,0,10.253.40.20:44444
04_06_22:15,5.35,10.253.40.20:44444
04_06_22:20,0.016666666666666666,10.253.40.20:44444
04_06_22:25,0.016666666666666666,10.253.40.20:44444
04_06_22:30,0.016666666666666666,10.253.40.20:44444
04_06_22:35,0,10.253.40.20:44444
04_06_22:40,0,10.253.40.20:44444
04_06_22:45,0.016666666666666666,10.253.40.20:44444
04_06_22:50,0,10.253.40.20:44444
04_06_22:55,0,10.253.40.20:44444
04_06_22:00,0,10.253.40.21:44444
04_06_22:05,0,10.253.40.21:44444
04_06_22:10,0,10.253.40.21:44444
04_06_22:15,5.266666666666667,10.253.40.21:44444
04_06_22:20,0.03333333333333333,10.253.40.21:44444
04_06_22:25,0,10.253.40.21:44444
04_06_22:30,0,10.253.40.21:44444
04_06_22:35,0,10.253.40.21:44444
04_06_22:40,0,10.253.40.21:44444
04_06_22:45,0,10.253.40.21:44444
04_06_22:50,0,10.253.40.21:44444
04_06_22:55,0,10.253.40.21:44444
04_06_22:00,0,10.253.40.22:44444
04_06_22:05,0,10.253.40.22:44444
04_06_22:10,0,10.253.40.22:44444
04_06_22:15,5.266666666666667,10.253.40.22:44444
04_06_22:20,3.3833333333333333,10.253.40.22:44444
04_06_22:25,0,10.253.40.22:44444
04_06_22:30,0,10.253.40.22:44444
04_06_22:35,0,10.253.40.22:44444
04_06_22:40,0,10.253.40.22:44444
04_06_22:45,0,10.253.40.22:44444
04_06_22:50,0,10.253.40.22:44444
04_06_22:55,0,10.253.40.22:44444
04_06_22:00,0,10.253.40.23:44444
04_06_22:05,0,10.253.40.23:44444
04_06_22:10,0,10.253.40.23:44444
04_06_22:15,4.966666666666667,10.253.40.23:44444
04_06_22:20,3.533333333333333,10.253.40.23:44444
04_06_22:25,0.016666666666666666,10.253.40.23:44444
04_06_22:30,0,10.253.40.23:44444
04_06_22:35,0.6166666666666667,10.253.40.23:44444
04_06_22:40,0,10.253.40.23:44444
04_06_22:45,0.016666666666666666,10.253.40.23:44444
04_06_22:50,0,10.253.40.23:44444
04_06_22:55,0,10.253.40.23:44444
04_06_22:00,0.03333333333333333,10.253.40.24:44444
04_06_22:05,0,10.253.40.24:44444
04_06_22:10,0,10.253.40.24:44444
04_06_22:15,3.8333333333333335,10.253.40.24:44444
04_06_22:20,0.016666666666666666,10.253.40.24:44444
04_06_22:25,0.03333333333333333,10.253.40.24:44444
04_06_22:30,0.05,10.253.40.24:44444
04_06_22:35,0,10.253.40.24:44444
04_06_22:40,0.016666666666666666,10.253.40.24:44444
04_06_22:45,0,10.253.40.24:44444
04_06_22:50,0.016666666666666666,10.253.40.24:44444
04_06_22:55,0,10.253.40.24:44444
04_06_22:00,0,10.253.40.25:44444
04_06_22:05,0,10.253.40.25:44444
04_06_22:10,0,10.253.40.25:44444
04_06_22:15,3.499941667638873,10.253.40.25:44444
04_06_22:20,0,10.253.40.25:44444
04_06_22:25,0,10.253.40.25:44444
04_06_22:30,0,10.253.40.25:44444
04_06_22:35,0,10.253.40.25:44444
04_06_22:40,0,10.253.40.25:44444
04_06_22:45,0,10.253.40.25:44444
04_06_22:50,0,10.253.40.25:44444
04_06_22:55,0,10.253.40.25:44444
04_06_22:00,0,10.253.40.26:44444
04_06_22:05,0,10.253.40.26:44444
04_06_22:10,0,10.253.40.26:44444
04_06_22:15,0,10.253.40.26:44444
04_06_22:20,0,10.253.40.26:44444
04_06_22:25,0,10.253.40.26:44444
04_06_22:30,0,10.253.40.26:44444
04_06_22:35,0.08333333333333333,10.253.40.26:44444
04_06_22:40,0.08333333333333333,10.253.40.26:44444
04_06_22:45,0,10.253.40.26:44444
04_06_22:50,0,10.253.40.26:44444
04_06_22:55,0,10.253.40.26:44444
04_06_22:00,0,10.253.40.27:44444
04_06_22:05,0,10.253.40.27:44444
04_06_22:10,0,10.253.40.27:44444
04_06_22:15,6.183333333333334,10.253.40.27:44444
04_06_22:20,0.05,10.253.40.27:44444
04_06_22:25,0,10.253.40.27:44444
04_06_22:30,0,10.253.40.27:44444
04_06_22:35,0,10.253.40.27:44444
04_06_22:40,0,10.253.40.27:44444
04_06_22:45,0,10.253.40.27:44444
04_06_22:50,0,10.253.40.27:44444
04_06_22:55,0,10.253.40.27:44444
04_06_22:00,0,10.253.40.28:44444
04_06_22:05,0,10.253.40.28:44444
04_06_22:10,0,10.253.40.28:44444
04_06_22:15,4.416666666666667,10.253.40.28:44444
04_06_22:20,3.1,10.253.40.28:44444
04_06_22:25,0,10.253.40.28:44444
04_06_22:30,0,10.253.40.28:44444
04_06_22:35,0,10.253.40.28:44444
04_06_22:40,0,10.253.40.28:44444
04_06_22:45,0,10.253.40.28:44444
04_06_22:50,0,10.253.40.28:44444
04_06_22:55,0,10.253.40.28:44444
04_06_22:00,0,10.253.40.29:44444
04_06_22:05,0,10.253.40.29:44444
04_06_22:10,0,10.253.40.29:44444
04_06_22:15,2.6333333333333333,10.253.40.29:44444
04_06_22:20,0.03333277778703688,10.253.40.29:44444
04_06_22:25,0,10.253.40.29:44444
04_06_22:30,0,10.253.40.29:44444
04_06_22:35,0,10.253.40.29:44444
04_06_22:40,0.06666666666666667,10.253.40.29:44444
04_06_22:45,0,10.253.40.29:44444
04_06_22:50,0,10.253.40.29:44444
04_06_22:55,0,10.253.40.29:44444
04_06_22:00,0,10.253.40.30:44444
04_06_22:05,0,10.253.40.30:44444
04_06_22:10,0,10.253.40.30:44444
04_06_22:15,3.883268612189797,10.253.40.30:44444
04_06_22:20,0,10.253.40.30:44444
04_06_22:25,0.01666638889351844,10.253.40.30:44444
04_06_22:30,0,10.253.40.30:44444
04_06_22:35,0.016666666666666666,10.253.40.30:44444
04_06_22:40,0.01666694444907415,10.253.40.30:44444
04_06_22:45,0,10.253.40.30:44444
04_06_22:50,0,10.253.40.30:44444
04_06_22:55,0,10.253.40.30:44444
04_06_22:00,0,10.253.40.31:44444
04_06_22:05,0,10.253.40.31:44444
04_06_22:10,0,10.253.40.31:44444
04_06_22:15,3.85,10.253.40.31:44444
04_06_22:20,0.016666666666666666,10.253.40.31:44444
04_06_22:25,0.03333333333333333,10.253.40.31:44444
04_06_22:30,0.03333333333333333,10.253.40.31:44444
04_06_22:35,0,10.253.40.31:44444
04_06_22:40,0,10.253.40.31:44444
04_06_22:45,0,10.253.40.31:44444
04_06_22:50,0,10.253.40.31:44444
04_06_22:55,0,10.253.40.31:44444
04_06_22:00,0,10.253.40.32:44444
04_06_22:05,0,10.253.40.32:44444
04_06_22:10,0,10.253.40.32:44444
04_06_22:15,3.7333333333333334,10.253.40.32:44444
04_06_22:20,0.016666666666666666,10.253.40.32:44444
04_06_22:25,0.03333333333333333,10.253.40.32:44444
04_06_22:30,0.03333333333333333,10.253.40.32:44444
04_06_22:35,0.016666666666666666,10.253.40.32:44444
04_06_22:40,0.016666666666666666,10.253.40.32:44444
04_06_22:45,0.03333333333333333,10.253.40.32:44444
04_06_22:50,0,10.253.40.32:44444
04_06_22:55,0,10.253.40.32:44444
04_06_22:00,0,10.253.40.33:44444
04_06_22:05,0,10.253.40.33:44444
04_06_22:10,0,10.253.40.33:44444
04_06_22:15,0.016666666666666666,10.253.40.33:44444
04_06_22:20,0,10.253.40.33:44444
04_06_22:25,0,10.253.40.33:44444
04_06_22:30,0,10.253.40.33:44444
04_06_22:35,0,10.253.40.33:44444
04_06_22:40,0,10.253.40.33:44444
04_06_22:45,0,10.253.40.33:44444
04_06_22:50,0,10.253.40.33:44444
04_06_22:55,0,10.253.40.33:44444
04_06_22:00,0,10.253.40.34:44444
04_06_22:05,0,10.253.40.34:44444
04_06_22:10,0,10.253.40.34:44444
04_06_22:15,0,10.253.40.34:44444
04_06_22:20,0,10.253.40.34:44444
04_06_22:25,0,10.253.40.34:44444
04_06_22:30,0.016666666666666666,10.253.40.34:44444
04_06_22:35,0,10.253.40.34:44444
04_06_22:40,0,10.253.40.34:44444
04_06_22:45,0,10.253.40.34:44444
04_06_22:50,0.03333333333333333,10.253.40.34:44444
04_06_22:55,0,10.253.40.34:44444
04_06_22:00,0,10.253.40.35:44444
04_06_22:05,0,10.253.40.35:44444
04_06_22:10,0,10.253.40.35:44444
04_06_22:15,0,10.253.40.35:44444
04_06_22:20,0,10.253.40.35:44444
04_06_22:25,0,10.253.40.35:44444
04_06_22:30,0,10.253.40.35:44444
04_06_22:35,0,10.253.40.35:44444
04_06_22:40,0.016666666666666666,10.253.40.35:44444
04_06_22:45,0,10.253.40.35:44444
04_06_22:50,0,10.253.40.35:44444
04_06_22:55,0,10.253.40.35:44444
04_06_22:00,0,10.253.40.36:44444
04_06_22:20,0,10.253.40.36:44444
04_06_22:25,0,10.253.40.36:44444
04_06_22:30,0,10.253.40.36:44444
04_06_22:35,0,10.253.40.36:44444
04_06_22:40,0,10.253.40.36:44444
04_06_23:00,0,10.253.40.11:44444
04_06_23:05,0.03333333333333333,10.253.40.11:44444
04_06_23:10,0.016666666666666666,10.253.40.11:44444
04_06_23:15,0,10.253.40.11:44444
04_06_23:20,0,10.253.40.11:44444
04_06_23:25,0,10.253.40.11:44444
04_06_23:30,0.016666666666666666,10.253.40.11:44444
04_06_23:35,0,10.253.40.11:44444
04_06_23:40,0.03333333333333333,10.253.40.11:44444
04_06_23:45,0,10.253.40.11:44444
04_06_23:50,0.03333333333333333,10.253.40.11:44444
04_06_23:55,0,10.253.40.11:44444
04_06_23:00,0,10.253.40.12:44444
04_06_23:05,0,10.253.40.12:44444
04_06_23:10,0.016666666666666666,10.253.40.12:44444
04_06_23:15,0.016666666666666666,10.253.40.12:44444
04_06_23:20,0,10.253.40.12:44444
04_06_23:25,0,10.253.40.12:44444
04_06_23:30,0.03333333333333333,10.253.40.12:44444
04_06_23:35,0,10.253.40.12:44444
04_06_23:40,0.016666666666666666,10.253.40.12:44444
04_06_23:45,0.016666666666666666,10.253.40.12:44444
04_06_23:50,0.016666666666666666,10.253.40.12:44444
04_06_23:55,0,10.253.40.12:44444
04_06_23:00,0,10.253.40.13:44444
04_06_23:05,0,10.253.40.13:44444
04_06_23:10,1.5833333333333333,10.253.40.13:44444
04_06_23:15,0,10.253.40.13:44444
04_06_23:20,0,10.253.40.13:44444
04_06_23:25,0.016666666666666666,10.253.40.13:44444
04_06_23:30,0.016666666666666666,10.253.40.13:44444
04_06_23:35,0.016666666666666666,10.253.40.13:44444
04_06_23:40,0.016666666666666666,10.253.40.13:44444
04_06_23:45,0.05,10.253.40.13:44444
04_06_23:50,0,10.253.40.13:44444
04_06_23:55,0,10.253.40.13:44444
04_06_23:00,0,10.253.40.14:44444
04_06_23:05,0,10.253.40.14:44444
04_06_23:10,0,10.253.40.14:44444
04_06_23:15,0,10.253.40.14:44444
04_06_23:55,0,10.253.40.14:44444
04_06_23:00,0,10.253.40.15:44444
04_06_23:05,0,10.253.40.15:44444
04_06_23:10,1,10.253.40.15:44444
04_06_23:15,0,10.253.40.15:44444
04_06_23:20,0,10.253.40.15:44444
04_06_23:25,0,10.253.40.15:44444
04_06_23:30,0.016666666666666666,10.253.40.15:44444
04_06_23:35,0,10.253.40.15:44444
04_06_23:40,0.016666666666666666,10.253.40.15:44444
04_06_23:45,0,10.253.40.15:44444
04_06_23:50,0.016666666666666666,10.253.40.15:44444
04_06_23:55,0,10.253.40.15:44444
04_06_23:00,0,10.253.40.17:44444
04_06_23:05,0,10.253.40.17:44444
04_06_23:10,0.9666666666666667,10.253.40.17:44444
04_06_23:15,0,10.253.40.17:44444
04_06_23:20,0,10.253.40.17:44444
04_06_23:25,0,10.253.40.17:44444
04_06_23:30,0,10.253.40.17:44444
04_06_23:35,0,10.253.40.17:44444
04_06_23:40,0.016666666666666666,10.253.40.17:44444
04_06_23:45,0.03333277778703688,10.253.40.17:44444
04_06_23:50,0.05,10.253.40.17:44444
04_06_23:55,0.01666694444907415,10.253.40.17:44444
04_06_23:00,0,10.253.40.18:44444
04_06_23:05,0,10.253.40.18:44444
04_06_23:10,0,10.253.40.18:44444
04_06_23:15,0,10.253.40.18:44444
04_06_23:20,0,10.253.40.18:44444
04_06_23:25,0,10.253.40.18:44444
04_06_23:30,0.1,10.253.40.18:44444
04_06_23:35,0,10.253.40.18:44444
04_06_23:40,0.05,10.253.40.18:44444
04_06_23:45,0,10.253.40.18:44444
04_06_23:50,0,10.253.40.18:44444
04_06_23:55,0.016666666666666666,10.253.40.18:44444
04_06_23:00,0,10.253.40.19:44444
04_06_23:05,0,10.253.40.19:44444
04_06_23:10,0.016666666666666666,10.253.40.19:44444
04_06_23:15,0.06666666666666667,10.253.40.19:44444
04_06_23:20,0,10.253.40.19:44444
04_06_23:25,0,10.253.40.19:44444
04_06_23:30,0,10.253.40.19:44444
04_06_23:35,0.03333333333333333,10.253.40.19:44444
04_06_23:40,0,10.253.40.19:44444
04_06_23:45,0.1,10.253.40.19:44444
04_06_23:50,0,10.253.40.19:44444
04_06_23:55,0,10.253.40.19:44444
04_06_23:00,0,10.253.40.20:44444
04_06_23:05,0,10.253.40.20:44444
04_06_23:10,0.03333333333333333,10.253.40.20:44444
04_06_23:15,0,10.253.40.20:44444
04_06_23:20,0.06666666666666667,10.253.40.20:44444
04_06_23:25,0.016666666666666666,10.253.40.20:44444
04_06_23:30,0.05,10.253.40.20:44444
04_06_23:35,0,10.253.40.20:44444
04_06_23:40,0.016666666666666666,10.253.40.20:44444
04_06_23:45,0.016666666666666666,10.253.40.20:44444
04_06_23:50,0.03333333333333333,10.253.40.20:44444
04_06_23:55,0,10.253.40.20:44444
04_06_23:00,0,10.253.40.21:44444
04_06_23:05,0,10.253.40.21:44444
04_06_23:10,0.48333333333333334,10.253.40.21:44444
04_06_23:15,0,10.253.40.21:44444
04_06_23:20,0,10.253.40.21:44444
04_06_23:55,0,10.253.40.21:44444
04_06_23:00,0,10.253.40.22:44444
04_06_23:05,0,10.253.40.22:44444
04_06_23:10,0,10.253.40.22:44444
04_06_23:15,0,10.253.40.22:44444
04_06_23:20,0,10.253.40.22:44444
04_06_23:55,0,10.253.40.22:44444
04_06_23:00,0,10.253.40.23:44444
04_06_23:05,0,10.253.40.23:44444
04_06_23:10,0,10.253.40.23:44444
04_06_23:55,0,10.253.40.23:44444
04_06_23:00,0,10.253.40.24:44444
04_06_23:05,0,10.253.40.24:44444
04_06_23:10,1.3166666666666667,10.253.40.24:44444
04_06_23:15,0,10.253.40.24:44444
04_06_23:20,0,10.253.40.24:44444
04_06_23:55,0,10.253.40.24:44444
04_06_23:00,0,10.253.40.25:44444
04_06_23:05,0,10.253.40.25:44444
04_06_23:10,0.6000100001666694,10.253.40.25:44444
04_06_23:15,0.016666666666666666,10.253.40.25:44444
04_06_23:20,0.016666666666666666,10.253.40.25:44444
04_06_23:25,0,10.253.40.25:44444
04_06_23:30,0.05,10.253.40.25:44444
04_06_23:35,0,10.253.40.25:44444
04_06_23:40,0.08333333333333333,10.253.40.25:44444
04_06_23:45,0.0666677777962966,10.253.40.25:44444
04_06_23:50,0.06666666666666667,10.253.40.25:44444
04_06_23:55,0,10.253.40.25:44444
04_06_23:00,0,10.253.40.26:44444
04_06_23:05,0,10.253.40.26:44444
04_06_23:10,0,10.253.40.26:44444
04_06_23:15,0,10.253.40.26:44444
04_06_23:20,0.016666666666666666,10.253.40.26:44444
04_06_23:25,0.03333333333333333,10.253.40.26:44444
04_06_23:30,0.016666666666666666,10.253.40.26:44444
04_06_23:35,0,10.253.40.26:44444
04_06_23:40,0.016666666666666666,10.253.40.26:44444
04_06_23:45,0,10.253.40.26:44444
04_06_23:50,0.08333333333333333,10.253.40.26:44444
04_06_23:55,0,10.253.40.26:44444
04_06_23:00,0,10.253.40.27:44444
04_06_23:05,0,10.253.40.27:44444
04_06_23:10,0,10.253.40.27:44444
04_06_23:15,0,10.253.40.27:44444
04_06_23:20,0.016666666666666666,10.253.40.27:44444
04_06_23:25,0,10.253.40.27:44444
04_06_23:55,0,10.253.40.27:44444
04_06_23:00,0,10.253.40.28:44444
04_06_23:05,0,10.253.40.28:44444
04_06_23:10,0,10.253.40.28:44444
04_06_23:15,0,10.253.40.28:44444
04_06_23:20,0.05,10.253.40.28:44444
04_06_23:25,0,10.253.40.28:44444
04_06_23:30,0,10.253.40.28:44444
04_06_23:55,0,10.253.40.28:44444
04_06_23:00,0,10.253.40.29:44444
04_06_23:05,0,10.253.40.29:44444
04_06_23:10,1.05,10.253.40.29:44444
04_06_23:15,0,10.253.40.29:44444
04_06_23:20,0,10.253.40.29:44444
04_06_23:25,0,10.253.40.29:44444
04_06_23:30,0,10.253.40.29:44444
04_06_23:35,0,10.253.40.29:44444
04_06_23:40,0,10.253.40.29:44444
04_06_23:45,0,10.253.40.29:44444
04_06_23:50,0,10.253.40.29:44444
04_06_23:55,0.0333350000833375,10.253.40.29:44444
04_06_23:00,0,10.253.40.30:44444
04_06_23:05,0,10.253.40.30:44444
04_06_23:10,0,10.253.40.30:44444
04_06_23:15,0,10.253.40.30:44444
04_06_23:20,0.01666638889351844,10.253.40.30:44444
04_06_23:25,0,10.253.40.30:44444
04_06_23:55,0,10.253.40.30:44444
04_06_23:00,0,10.253.40.31:44444
04_06_23:05,0,10.253.40.31:44444
04_06_23:10,0,10.253.40.31:44444
04_06_23:15,0,10.253.40.31:44444
04_06_23:20,0,10.253.40.31:44444
04_06_23:25,0,10.253.40.31:44444
04_06_23:30,0,10.253.40.31:44444
04_06_23:35,0.016666666666666666,10.253.40.31:44444
04_06_23:40,0,10.253.40.31:44444
04_06_23:45,0,10.253.40.31:44444
04_06_23:50,0,10.253.40.31:44444
04_06_23:55,0,10.253.40.31:44444
04_06_23:00,0,10.253.40.32:44444
04_06_23:05,0,10.253.40.32:44444
04_06_23:10,1.4333333333333333,10.253.40.32:44444
04_06_23:15,0,10.253.40.32:44444
04_06_23:20,0.016666666666666666,10.253.40.32:44444
04_06_23:25,0,10.253.40.32:44444
04_06_23:30,0.016666666666666666,10.253.40.32:44444
04_06_23:35,0.016666666666666666,10.253.40.32:44444
04_06_23:40,0.08333333333333333,10.253.40.32:44444
04_06_23:45,0,10.253.40.32:44444
04_06_23:50,0.016666666666666666,10.253.40.32:44444
04_06_23:55,0,10.253.40.32:44444
04_06_23:00,0,10.253.40.33:44444
04_06_23:05,0,10.253.40.33:44444
04_06_23:10,0,10.253.40.33:44444
04_06_23:15,0,10.253.40.33:44444
04_06_23:20,0,10.253.40.33:44444
04_06_23:25,0,10.253.40.33:44444
04_06_23:30,0,10.253.40.33:44444
04_06_23:35,0,10.253.40.33:44444
04_06_23:40,0,10.253.40.33:44444
04_06_23:45,0,10.253.40.33:44444
04_06_23:50,0,10.253.40.33:44444
04_06_23:55,0,10.253.40.33:44444
04_06_23:00,0,10.253.40.34:44444
04_06_23:05,0,10.253.40.34:44444
04_06_23:10,0,10.253.40.34:44444
04_06_23:15,0,10.253.40.34:44444
04_06_23:20,0,10.253.40.34:44444
04_06_23:25,0.06666666666666667,10.253.40.34:44444
04_06_23:30,0.016666666666666666,10.253.40.34:44444
04_06_23:35,0,10.253.40.34:44444
04_06_23:40,0,10.253.40.34:44444
04_06_23:45,0,10.253.40.34:44444
04_06_23:50,0,10.253.40.34:44444
04_06_23:55,0,10.253.40.34:44444
04_06_23:00,0,10.253.40.35:44444
04_06_23:05,0,10.253.40.35:44444
04_06_23:10,0,10.253.40.35:44444
04_06_23:15,0,10.253.40.35:44444
04_06_23:20,0,10.253.40.35:44444
04_06_23:25,0.03333333333333333,10.253.40.35:44444
04_06_23:30,0,10.253.40.35:44444
04_06_23:35,0,10.253.40.35:44444
04_06_23:40,0,10.253.40.35:44444
04_06_23:45,0,10.253.40.35:44444
04_06_23:50,0,10.253.40.35:44444
04_06_23:55,0,10.253.40.35:44444
04_06_23:25,0,10.253.40.36:44444
04_06_23:30,0.016666666666666666,10.253.40.36:44444
04_06_23:35,0,10.253.40.36:44444
04_06_23:40,0,10.253.40.36:44444
04_06_23:45,0,10.253.40.36:44444
04_06_23:50,0,10.253.40.36:44444
04_06_23:55,0,10.253.40.36:44444
05_06_00:00,0,10.253.40.11:44444
05_06_00:05,0,10.253.40.11:44444
05_06_00:10,0,10.253.40.11:44444
05_06_00:15,0,10.253.40.11:44444
05_06_00:20,0,10.253.40.11:44444
05_06_00:25,0,10.253.40.11:44444
05_06_00:30,0,10.253.40.11:44444
05_06_00:35,0,10.253.40.11:44444
05_06_00:40,0,10.253.40.11:44444
05_06_00:45,0,10.253.40.11:44444
05_06_00:50,0,10.253.40.11:44444
05_06_00:55,0,10.253.40.11:44444
05_06_00:00,0,10.253.40.12:44444
05_06_00:05,0,10.253.40.12:44444
05_06_00:10,0,10.253.40.12:44444
05_06_00:15,0,10.253.40.12:44444
05_06_00:20,0,10.253.40.12:44444
05_06_00:25,0,10.253.40.12:44444
05_06_00:30,0,10.253.40.12:44444
05_06_00:35,0,10.253.40.12:44444
05_06_00:40,0,10.253.40.12:44444
05_06_00:45,0,10.253.40.12:44444
05_06_00:50,0,10.253.40.12:44444
05_06_00:55,0.016666666666666666,10.253.40.12:44444
05_06_00:00,0.016666666666666666,10.253.40.13:44444
05_06_00:05,0,10.253.40.13:44444
05_06_00:10,0,10.253.40.13:44444
05_06_00:15,0.016666666666666666,10.253.40.13:44444
05_06_00:20,0,10.253.40.13:44444
05_06_00:25,0,10.253.40.13:44444
05_06_00:30,0,10.253.40.13:44444
05_06_00:35,0,10.253.40.13:44444
05_06_00:40,0,10.253.40.13:44444
05_06_00:45,0,10.253.40.13:44444
05_06_00:50,0,10.253.40.13:44444
05_06_00:55,0,10.253.40.13:44444
05_06_00:00,0,10.253.40.14:44444
05_06_00:05,0,10.253.40.14:44444
05_06_00:10,0,10.253.40.14:44444
05_06_00:15,0,10.253.40.14:44444
05_06_00:20,0,10.253.40.14:44444
05_06_00:25,0,10.253.40.14:44444
05_06_00:30,0,10.253.40.14:44444
05_06_00:35,0,10.253.40.14:44444
05_06_00:40,0,10.253.40.14:44444
05_06_00:45,0,10.253.40.14:44444
05_06_00:50,0,10.253.40.14:44444
05_06_00:55,0,10.253.40.14:44444
05_06_00:00,0,10.253.40.15:44444
05_06_00:05,0,10.253.40.15:44444
05_06_00:10,0,10.253.40.15:44444
05_06_00:15,0,10.253.40.15:44444
05_06_00:20,0,10.253.40.15:44444
05_06_00:25,0,10.253.40.15:44444
05_06_00:30,0,10.253.40.15:44444
05_06_00:35,0,10.253.40.15:44444
05_06_00:40,0,10.253.40.15:44444
05_06_00:45,0,10.253.40.15:44444
05_06_00:50,0,10.253.40.15:44444
05_06_00:55,0,10.253.40.15:44444
05_06_00:00,0,10.253.40.17:44444
05_06_00:05,0,10.253.40.17:44444
05_06_00:10,0,10.253.40.17:44444
05_06_00:15,0,10.253.40.17:44444
05_06_00:20,0,10.253.40.17:44444
05_06_00:25,0,10.253.40.17:44444
05_06_00:30,0,10.253.40.17:44444
05_06_00:35,0,10.253.40.17:44444
05_06_00:40,0,10.253.40.17:44444
05_06_00:45,0,10.253.40.17:44444
05_06_00:50,0,10.253.40.17:44444
05_06_00:55,0,10.253.40.17:44444
05_06_00:00,0.016666666666666666,10.253.40.18:44444
